customer_id,age,gender,plan,monthly_bill,tenure,support_calls,data_usage,payment_method,churn
CUST00394,63,Male,Basic,31.62,14,3,22.46,Mobile Wallet,No
CUST00395,70,Female,Standard,52.88,38,2,12.89,Mobile Wallet,No
CUST00396,48,Male,Basic,36.38,3,4,18.85,Card,No
CUST00397,52,Female,Basic,21.01,3,3,29.68,Card,No
CUST00398,50,Female,Standard,50.5,55,5,25.07,Mobile Wallet,No
CUST00399,69,Female,Premium,82.14,21,2,30.27,Card,No
CUST00400,38,Male,Standard,,35,9,19.54,Cash,Yes
CUST00401,49,Male,Basic,37.4,44,6,12.43,Mobile Wallet,Yes
CUST00402,40,Female,Standard,50.44,44,4,10.4,Card,Yes
CUST00403,50,Female,Premium,80.67,43,3,37.05,Mobile Wallet,No
CUST00404,20,Male,Standard,49.5,41,2,42.79,Bank Transfer,No
CUST00405,35,Female,Standard,62.21,27,3,16.59,Card,No
CUST00406,42,Female,Premium,53.0,28,2,14.93,Card,No
CUST00407,59,Male,Standard,41.86,5,2,13.22,Cash,No
CUST00408,48,Female,Basic,30.8,43,3,19.57,Cash,No
CUST00409,20,Male,Basic,25.5,63,4,4.21,Cash,No
CUST00410,57,Male,Premium,55.57,39,3,29.54,Cash,Yes
CUST00411,63,Female,Standard,74.95,10,3,18.08,Cash,Yes
CUST00412,41,Male,Basic,15.4,63,0,35.2,Bank Transfer,No
CUST00413,67,Male,Standard,53.06,9,4,21.85,Card,No
CUST00414,49,Male,Standard,38.17,29,4,16.64,Cash,No
CUST00415,64,Female,Premium,77.16,28,2,23.76,Mobile Wallet,No
CUST00416,39,Female,Basic,24.96,11,4,43.54,Card,No
CUST00417,40,Female,Standard,39.7,15,4,24.59,Mobile Wallet,No
CUST00418,19,Male,Premium,82.34,24,2,39.32,Mobile Wallet,Yes
CUST00419,44,Male,Standard,56.9,35,2,22.37,Card,No
CUST00420,59,Female,Basic,37.12,61,2,13.98,Bank Transfer,No
CUST00421,19,Female,Premium,76.24,20,4,9.57,Bank Transfer,Yes
CUST00422,43,Male,Standard,57.26,58,3,33.81,Mobile Wallet,No
CUST00423,34,Female,Standard,66.85,63,4,22.53,Card,No
CUST00424,57,Female,Standard,59.91,60,3,15.47,Card,Yes
CUST00425,50,Female,Basic,42.71,39,5,15.34,Cash,No
CUST00426,26,Female,Premium,71.99,20,3,7.5,Card,No
CUST00427,60,Female,Standard,59.68,58,4,25.1,Mobile Wallet,No
CUST00428,65,Male,Standard,51.53,64,1,29.4,Mobile Wallet,No
CUST00429,56,Female,Basic,33.06,14,2,31.02,Card,Yes
CUST00430,46,Female,Standard,44.72,36,1,21.58,Bank Transfer,No
CUST00431,59,Male,Premium,79.68,13,6,26.86,Bank Transfer,Yes
CUST00432,43,Male,Standard,48.31,1,4,30.69,Cash,No
CUST00433,52,Male,Premium,69.76,13,1,22.82,Bank Transfer,Yes
CUST00434,67,Male,Standard,40.55,35,0,41.88,Card,No
CUST00435,42,Female,Standard,49.6,8,5,12.19,Card,No
CUST00436,41,Female,Standard,40.55,18,2,,Mobile Wallet,No
CUST00437,30,Female,Premium,86.06,34,2,31.38,Mobile Wallet,Yes
CUST00438,24,Female,Standard,54.88,52,4,5.84,Card,No
CUST00439,53,Male,Standard,45.06,70,4,19.39,Card,No
CUST00440,62,Male,Basic,44.68,58,2,36.23,Mobile Wallet,No
CUST00441,37,Female,Basic,46.17,27,3,9.32,Bank Transfer,No
CUST00442,18,Female,Standard,52.18,18,5,20.2,Bank Transfer,No
CUST00443,25,Female,Premium,74.83,57,1,17.79,Mobile Wallet,No
CUST00444,63,Female,Basic,38.48,9,3,25.02,Mobile Wallet,No
CUST00445,33,Male,Basic,32.35,64,7,17.66,Bank Transfer,No
CUST00446,31,Female,Basic,35.39,23,1,19.07,,No
CUST00447,29,Male,Standard,41.71,59,5,23.69,Bank Transfer,No
CUST00448,68,Male,Standard,58.76,67,2,9.25,Bank Transfer,No
CUST00449,40,Male,Basic,28.32,22,0,17.55,Card,No
CUST00450,32,Male,Standard,54.63,50,1,12.51,Mobile Wallet,No
CUST00451,45,Female,Standard,31.48,23,3,33.71,Mobile Wallet,No
CUST00452,51,Female,Standard,46.01,52,2,13.33,Mobile Wallet,No
CUST00453,19,Female,Standard,62.5,7,3,12.65,,Yes
CUST00454,49,Female,Basic,32.86,17,4,28.39,Card,No
CUST00455,40,Male,Standard,38.36,3,2,16.45,Mobile Wallet,Yes
CUST00456,39,Male,Basic,38.53,7,2,17.54,Mobile Wallet,Yes
CUST00457,68,Male,Basic,23.29,41,2,10.15,Card,Yes
CUST00458,42,Female,Standard,51.28,23,0,19.15,Card,Yes
CUST00459,39,Male,Basic,33.34,37,3,18.53,Card,No
CUST00460,39,Male,Standard,34.32,68,4,17.59,Card,No
CUST00461,66,Male,Basic,23.79,70,6,25.62,Mobile Wallet,No
CUST00462,69,Male,Basic,24.59,64,6,11.58,Bank Transfer,No
CUST00463,59,Female,Premium,71.57,18,5,37.64,Cash,No
CUST00464,23,Male,Standard,41.81,35,4,39.83,Bank Transfer,No
CUST00465,32,Male,Standard,59.94,23,3,42.42,Bank Transfer,No
CUST00466,60,Female,Premium,70.08,7,4,6.85,Card,No
CUST00467,54,Female,Standard,37.15,61,3,22.66,Mobile Wallet,No
CUST00468,50,Female,Standard,35.04,49,4,18.64,Cash,No
CUST00469,25,Male,Standard,54.79,57,2,29.85,Bank Transfer,No
CUST00470,70,Male,Basic,28.76,68,2,33.85,Card,No
CUST00471,61,Male,Basic,21.05,12,0,29.5,Card,No
CUST00472,61,Male,Standard,50.26,15,1,7.38,Cash,No
CUST00473,22,Female,Basic,24.1,2,2,25.69,Bank Transfer,No
CUST00474,56,Male,Basic,32.14,47,3,22.97,Bank Transfer,Yes
CUST00475,21,Male,Basic,24.52,56,1,32.98,Mobile Wallet,No
CUST00476,23,Female,Basic,33.93,14,2,25.84,Card,No
CUST00477,62,Female,Basic,23.83,27,2,40.36,Bank Transfer,No
CUST00478,49,Female,Basic,16.95,4,1,29.19,Card,Yes
CUST00479,69,Male,Basic,35.97,38,4,29.04,Card,No
CUST00480,47,Male,Basic,24.62,2,5,5.61,Mobile Wallet,No
CUST00481,64,Male,Standard,57.87,4,2,11.2,Mobile Wallet,Yes
CUST00482,52,Male,Basic,25.51,24,4,19.22,Cash,No
CUST00483,57,Male,Premium,69.78,9,5,17.72,Card,Yes
CUST00484,69,Female,Premium,63.64,19,3,10.92,Mobile Wallet,No
CUST00485,33,Female,Standard,52.46,62,1,37.6,Card,No
CUST00486,30,Male,Standard,51.58,72,0,27.8,Card,No
CUST00487,67,Male,Standard,31.42,41,4,11.5,Card,No
CUST00488,59,Male,Basic,33.88,72,6,8.16,Card,No
CUST00489,47,Male,Premium,61.22,50,1,21.99,Cash,No
CUST00490,36,Male,Basic,19.49,65,4,29.28,Card,No
CUST00491,34,Female,Premium,95.32,12,4,30.91,Cash,No
CUST00492,36,Female,Standard,63.66,39,5,27.2,Mobile Wallet,No
CUST00493,45,Female,Basic,27.05,29,3,39.58,Bank Transfer,No
CUST00494,43,Male,Standard,44.68,58,2,9.7,Cash,No
CUST00495,54,Male,Standard,37.99,67,0,22.15,Bank Transfer,Yes
CUST00496,43,Female,Basic,17.76,71,6,26.84,Cash,No
CUST00497,70,Female,Standard,51.39,25,2,5.57,Mobile Wallet,No
CUST00498,40,Male,Standard,49.95,49,4,11.59,Card,No
CUST00499,26,Female,Standard,42.38,63,1,23.36,Cash,No
CUST00500,29,Female,Basic,42.32,27,3,35.6,Mobile Wallet,No
CUST00501,70,Male,Basic,36.61,70,0,9.26,Card,No
CUST00502,18,Female,Premium,80.02,70,3,12.97,Card,No
CUST00503,18,Female,Standard,50.33,58,3,15.48,Card,No
CUST00504,64,Female,Standard,49.69,9,3,19.65,Cash,No
CUST00505,51,Male,Premium,76.9,1,3,22.08,Card,Yes
CUST00506,49,Female,Basic,29.62,65,4,27.51,Card,No
CUST00507,65,Female,Standard,46.44,24,2,40.55,Bank Transfer,No
CUST00508,42,Female,Premium,84.61,19,2,7.76,Card,No
CUST00509,57,Male,Standard,51.56,14,5,14.59,Card,No
CUST00510,62,Male,Basic,30.95,14,1,26.45,Card,No
CUST00511,70,Female,Basic,36.39,32,4,24.66,Bank Transfer,Yes
CUST00512,18,Male,Standard,,6,3,24.17,Mobile Wallet,No
CUST00513,33,Female,Basic,22.38,23,2,40.68,Mobile Wallet,No
CUST00514,56,Male,Premium,70.46,19,2,16.03,Card,No
CUST00515,22,Male,Basic,23.98,2,2,34.61,Cash,No
CUST00516,39,Female,Basic,41.32,41,3,37.26,,No
CUST00517,46,Female,Basic,29.63,53,2,21.05,Bank Transfer,No
CUST00518,20,Female,Standard,48.84,27,3,68.21,Cash,Yes
CUST00519,29,Male,Premium,76.93,8,1,18.95,Bank Transfer,Yes
CUST00520,43,Female,Standard,52.19,43,3,20.77,Bank Transfer,No
CUST00521,33,Male,Premium,69.88,33,4,48.26,Bank Transfer,Yes
CUST00522,68,Male,Basic,35.29,43,4,32.42,Card,No
CUST00523,54,Female,Basic,28.52,30,7,31.05,Card,No
CUST00524,39,Male,Premium,93.83,34,2,17.56,Card,No
CUST00525,46,Female,Premium,71.73,20,1,27.42,Mobile Wallet,Yes
CUST00526,31,Male,Premium,57.62,62,6,19.85,Mobile Wallet,Yes
CUST00527,45,Female,Standard,78.57,2,3,24.39,Mobile Wallet,No
CUST00528,22,Male,Standard,46.6,68,1,3.47,Card,No
CUST00529,64,Male,Basic,26.55,19,2,35.63,Mobile Wallet,No
CUST00530,66,Female,Premium,67.94,35,2,15.94,Card,Yes
CUST00531,47,Male,Basic,29.61,20,4,37.82,Mobile Wallet,No
CUST00532,63,Female,Standard,63.02,41,0,8.62,Card,No
CUST00533,69,Male,Standard,,29,4,31.07,Cash,Yes
CUST00534,22,Male,Basic,16.74,15,3,11.85,Mobile Wallet,No
CUST00535,29,Male,Premium,78.69,32,1,23.34,Card,No
CUST00536,33,Female,Basic,31.72,13,3,24.35,Card,No
CUST00537,43,Female,Standard,45.73,7,6,14.23,Cash,Yes
CUST00538,43,Female,Standard,46.49,54,4,15.09,Cash,No
CUST00539,65,Female,Standard,36.77,16,2,26.09,Mobile Wallet,No
CUST00540,38,Female,Standard,60.38,10,2,27.89,Cash,No
CUST00541,56,Male,Basic,23.19,56,1,15.46,Card,No
CUST00542,53,Male,Standard,35.9,66,4,11.93,Mobile Wallet,Yes
CUST00543,50,Female,Standard,60.38,38,3,13.34,Mobile Wallet,Yes
CUST00544,47,Male,Standard,49.56,53,4,14.17,Cash,No
CUST00545,54,Male,Basic,34.08,34,5,22.06,,No
CUST00546,40,Male,Basic,21.35,1,5,15.51,Mobile Wallet,No
CUST00547,27,Male,Basic,29.7,59,2,13.36,Bank Transfer,No
CUST00548,22,Female,Standard,52.34,25,2,9.04,Card,No
CUST00549,53,Male,Basic,35.29,32,4,20.38,Card,No
CUST00550,51,Female,Premium,65.21,31,6,17.67,Bank Transfer,Yes
CUST00551,69,Female,Standard,61.77,3,6,33.69,Cash,Yes
CUST00552,48,Male,Standard,32.5,66,0,6.78,Cash,No
CUST00553,27,Female,Premium,89.8,41,2,21.28,Bank Transfer,No
CUST00554,36,Male,Basic,36.39,62,5,16.0,Bank Transfer,No
CUST00555,49,Male,Premium,94.92,53,0,3.01,Cash,Yes
CUST00556,18,Male,Standard,45.05,33,5,14.51,Mobile Wallet,No
CUST00557,22,Female,Premium,78.42,13,3,28.45,Card,Yes
CUST00558,62,Female,Premium,74.32,39,2,7.0,Bank Transfer,No
CUST00559,21,Female,Basic,37.61,29,4,25.33,Mobile Wallet,Yes
CUST00560,33,Male,Standard,61.83,25,4,40.14,Card,No
CUST00561,41,Male,Standard,79.31,19,3,10.75,Card,No
CUST00562,33,Male,Standard,44.31,65,3,38.23,Mobile Wallet,No
CUST00563,19,Female,Basic,32.0,16,1,19.9,Mobile Wallet,No
CUST00564,66,Male,Basic,27.11,72,5,18.1,Cash,No
CUST00565,45,Male,Standard,50.87,71,1,6.15,Cash,No
CUST00566,49,Female,Standard,67.33,60,2,7.23,Bank Transfer,No
CUST00567,44,Female,Premium,66.84,57,0,17.82,Mobile Wallet,No
CUST00568,37,Female,Standard,40.56,45,0,27.15,Mobile Wallet,No
CUST00569,41,Male,Standard,39.99,52,5,16.37,Bank Transfer,No
CUST00570,29,Male,Basic,34.86,6,2,19.69,Card,Yes
CUST00571,67,Male,Basic,34.56,60,2,12.31,Mobile Wallet,No
CUST00572,52,Female,Standard,64.16,37,6,13.92,Bank Transfer,Yes
CUST00573,50,Female,Premium,93.26,54,3,14.82,Card,Yes
CUST00574,50,Female,Standard,39.55,4,1,30.45,Mobile Wallet,No
CUST00575,68,Female,Standard,38.24,47,3,37.56,Card,No
CUST00576,60,Male,Premium,97.25,37,3,8.9,Bank Transfer,No
CUST00577,54,Male,Premium,85.29,42,2,20.75,Mobile Wallet,No
CUST00578,29,Male,Basic,37.63,48,1,35.33,Mobile Wallet,No
CUST00579,20,Male,Basic,24.14,61,2,10.84,Card,Yes
CUST00580,18,Male,Basic,39.94,62,4,14.42,Cash,Yes
CUST00581,50,Male,Standard,37.71,55,3,11.06,Mobile Wallet,No
CUST00582,57,Male,Premium,105.11,37,5,21.84,Cash,No
CUST00583,27,Male,Basic,32.4,15,5,17.34,Card,No
CUST00584,60,Female,Basic,15.0,59,2,19.51,Cash,No
CUST00585,61,Female,Premium,77.03,63,4,6.94,Mobile Wallet,Yes
CUST00586,46,Male,Standard,58.54,66,2,27.58,Mobile Wallet,No
CUST00587,30,Female,Premium,93.93,42,4,19.26,Cash,No
CUST00588,29,Male,Standard,62.69,31,2,3.45,Card,No
CUST00589,48,Male,Standard,62.25,6,3,12.3,Card,No
CUST00590,63,Female,Basic,37.17,19,2,25.65,Bank Transfer,Yes
CUST00591,19,Male,Basic,18.99,38,4,22.33,Card,No
CUST00592,68,Male,Standard,,33,1,21.1,Card,No
CUST00593,67,Male,Standard,35.1,53,0,9.38,Card,No
CUST00594,52,Male,Basic,24.37,30,1,49.16,Card,No
CUST00595,40,Male,Premium,49.47,65,2,33.89,Bank Transfer,No
CUST00596,34,Male,Basic,17.7,14,2,30.33,Card,No
CUST00597,43,Male,Standard,54.5,10,6,30.35,Mobile Wallet,No
CUST00598,25,Female,Basic,31.26,17,6,,Bank Transfer,No
CUST00599,46,Female,Premium,69.78,15,5,19.28,Cash,Yes
CUST00600,43,Male,Basic,44.47,3,7,29.7,Mobile Wallet,No
CUST00601,27,Female,Standard,43.96,22,2,8.44,Mobile Wallet,No
CUST00602,43,Male,Basic,34.16,56,6,27.17,Mobile Wallet,No
CUST00603,51,Male,Standard,61.94,59,1,19.22,Mobile Wallet,No
CUST00604,68,Male,Standard,43.98,26,4,16.69,Mobile Wallet,No
CUST00605,58,Male,Basic,36.69,50,6,20.87,Mobile Wallet,No
CUST00606,24,Female,Basic,34.68,61,7,19.44,Mobile Wallet,No
CUST00607,21,Female,Premium,73.79,55,2,26.1,Bank Transfer,No
CUST00608,70,Female,Premium,57.98,64,3,3.15,Card,No
CUST00609,67,Female,Basic,23.28,3,3,7.86,Mobile Wallet,Yes
CUST00610,62,Male,Basic,23.8,30,3,40.64,Mobile Wallet,No
CUST00611,28,Female,Basic,29.85,58,3,7.26,Bank Transfer,No
CUST00612,46,Male,Basic,35.23,13,0,39.62,Mobile Wallet,No
CUST00613,53,Male,Premium,67.13,72,5,13.07,Mobile Wallet,Yes
CUST00614,42,Female,Standard,47.72,24,4,7.33,Bank Transfer,No
CUST00615,38,Male,Standard,35.89,69,3,11.19,Bank Transfer,No
CUST00616,53,Female,Premium,112.38,7,3,18.5,Mobile Wallet,Yes
CUST00617,27,Female,Standard,39.77,51,1,15.49,Bank Transfer,No
CUST00618,54,Female,Standard,46.31,54,8,16.06,Mobile Wallet,No
CUST00619,26,Female,Basic,33.58,51,3,9.11,Mobile Wallet,Yes
CUST00620,41,Female,Standard,67.04,27,3,25.17,Card,No
CUST00621,52,Male,Standard,51.78,12,0,8.33,Mobile Wallet,No
CUST00622,66,Female,Basic,34.45,41,4,23.39,Mobile Wallet,No
CUST00623,52,Female,Basic,16.63,33,3,16.61,Cash,No
CUST00624,65,Male,Basic,22.75,31,6,24.03,Bank Transfer,No
CUST00625,53,Female,Basic,19.34,11,3,5.52,Card,No
CUST00626,35,Female,Standard,44.44,36,3,25.08,Card,No
CUST00627,66,Male,Standard,50.44,6,1,20.19,Card,No
CUST00628,56,Male,Standard,37.17,45,6,5.02,Mobile Wallet,No
CUST00629,49,Female,Basic,26.46,60,1,21.16,Mobile Wallet,No
CUST00630,41,Male,Standard,55.98,72,2,31.82,Card,No
CUST00631,40,Female,Basic,34.64,37,4,16.04,Card,No
CUST00632,49,Male,Standard,65.45,30,6,3.31,Card,Yes
CUST00633,54,Female,Standard,52.46,38,4,25.74,Bank Transfer,No
CUST00634,29,Female,Basic,33.77,16,5,18.13,Bank Transfer,No
CUST00635,66,Female,Standard,47.87,38,2,39.43,Card,No
CUST00636,30,Male,Standard,56.32,53,4,10.64,Card,No
CUST00637,40,Female,Basic,29.55,8,1,41.91,Card,No
CUST00638,42,Male,Basic,28.89,9,2,25.65,Cash,No
CUST00639,52,Female,Premium,78.27,21,2,38.54,Cash,Yes
CUST00640,58,Female,Basic,33.91,41,3,5.09,Cash,No
CUST00641,47,Female,Premium,69.51,69,2,19.41,Bank Transfer,No
CUST00642,34,Female,Standard,43.28,19,2,12.34,Mobile Wallet,No
CUST00643,66,Female,Basic,30.13,18,3,92.39,Mobile Wallet,No
CUST00644,37,Male,Basic,26.32,5,2,36.46,Bank Transfer,No
CUST00645,65,Male,Standard,48.93,67,2,16.42,Bank Transfer,No
CUST00646,42,Male,Standard,55.9,71,4,5.26,Bank Transfer,No
CUST00647,39,Female,Standard,72.47,32,6,14.37,Card,No
CUST00648,30,Female,Premium,75.92,48,4,9.73,Mobile Wallet,No
CUST00649,36,Male,Premium,97.38,33,1,2.79,Bank Transfer,No
CUST00650,66,Female,Basic,33.49,69,3,7.32,Cash,No
CUST00651,53,Female,Premium,79.24,72,3,38.75,Card,No
CUST00652,29,Female,Premium,98.37,2,2,28.79,Card,No
CUST00653,58,Male,Premium,66.46,54,7,29.3,Mobile Wallet,Yes
CUST00654,36,Male,Standard,,42,0,25.02,Card,No
CUST00655,29,Male,Standard,54.83,35,2,48.55,Card,No
CUST00656,26,Male,Standard,54.14,61,5,16.81,Bank Transfer,No
CUST00657,24,Male,Basic,19.34,60,2,45.35,Card,No
CUST00658,45,Female,Premium,78.71,49,2,46.26,Bank Transfer,No
CUST00659,31,Female,Basic,15.5,23,0,19.03,Mobile Wallet,No
CUST00660,48,Female,Basic,22.12,68,0,23.1,Bank Transfer,No
CUST00661,69,Female,Premium,85.77,35,7,61.29,Bank Transfer,No
CUST00662,36,Male,Basic,25.63,14,2,34.66,Bank Transfer,No
CUST00663,64,Male,Premium,84.16,22,3,27.4,,Yes
CUST00664,33,Female,Standard,32.5,30,3,9.03,Cash,No
CUST00665,70,Male,Basic,34.38,3,8,22.28,Cash,Yes
CUST00666,22,Female,Standard,47.51,10,1,27.95,,No
CUST00667,52,Female,Standard,52.57,67,1,30.69,Card,No
CUST00668,29,Female,Standard,52.94,41,0,8.98,Bank Transfer,No
CUST00669,42,Female,Premium,81.34,48,2,51.15,Mobile Wallet,No
CUST00670,69,Male,Premium,97.98,50,3,8.57,Card,No
CUST00671,38,Female,Basic,28.37,69,1,15.25,,No
CUST00672,53,Male,Basic,34.14,58,4,47.9,Mobile Wallet,No
CUST00673,70,Female,Premium,97.92,15,0,42.36,Card,No
CUST00674,40,Female,Standard,50.19,48,4,28.45,Bank Transfer,No
CUST00675,33,Female,Basic,19.72,6,5,13.25,Card,No
CUST00676,56,Female,Premium,80.6,4,4,12.12,Card,No
CUST00677,62,Male,Premium,85.44,23,6,18.31,Bank Transfer,No
CUST00678,70,Female,Standard,54.16,45,2,18.0,Card,No
CUST00679,59,Male,Standard,43.42,65,2,12.88,Mobile Wallet,Yes
CUST00680,56,Female,Standard,48.98,56,4,32.96,Card,No
CUST00681,31,Female,Standard,37.0,63,3,14.64,Mobile Wallet,No
CUST00682,48,Female,Premium,88.84,15,5,38.53,Card,Yes
CUST00683,22,Male,Premium,87.29,4,4,11.99,Bank Transfer,Yes
CUST00684,52,Female,Standard,61.66,32,6,16.05,Mobile Wallet,Yes
CUST00685,40,Female,Standard,58.78,9,2,21.3,Card,Yes
CUST00686,46,Female,Premium,60.98,57,6,13.6,Card,No
CUST00687,60,Female,Basic,29.14,67,3,8.6,Cash,No
CUST00688,28,Female,Basic,25.39,39,4,35.23,Card,No
CUST00689,35,Male,Premium,54.39,40,2,25.42,Card,No
CUST00690,64,Male,Basic,41.95,16,3,45.57,Mobile Wallet,Yes
CUST00691,29,Female,Basic,36.69,10,4,34.56,Card,No
CUST00692,26,Female,Basic,22.14,53,3,15.24,Mobile Wallet,No
CUST00693,27,Male,Standard,48.91,65,2,48.24,Card,No
CUST00694,61,Female,Basic,33.06,50,4,30.71,Bank Transfer,No
CUST00695,34,Male,Basic,31.2,29,1,7.51,Mobile Wallet,No
CUST00696,55,Female,Premium,69.48,18,4,34.0,Card,Yes
CUST00697,24,Female,Standard,68.14,52,1,11.87,Mobile Wallet,No
CUST00698,63,Male,Standard,74.18,32,5,47.58,Card,Yes
CUST00699,30,Female,Basic,40.35,33,3,26.02,Card,No
CUST00700,57,Male,Standard,59.57,11,3,13.69,Bank Transfer,No
CUST00701,59,Male,Standard,73.69,29,0,21.98,Card,No
CUST00702,26,Male,Standard,43.82,20,1,9.05,Bank Transfer,No
CUST00703,67,Female,Basic,,22,2,14.4,Cash,No
CUST00704,44,Male,Standard,59.64,72,0,8.63,Card,No
CUST00705,19,Male,Premium,53.4,15,3,7.91,Cash,No
CUST00706,22,Female,Standard,37.97,35,1,16.59,Bank Transfer,No
CUST00707,46,Female,Standard,42.87,34,1,11.44,Card,No
CUST00708,54,Female,Standard,34.4,20,2,11.86,Card,No
CUST00709,55,Female,Standard,66.99,56,2,9.77,Card,No
CUST00710,36,Female,Standard,64.54,51,1,28.47,Cash,No
CUST00711,25,Female,Basic,38.27,50,2,51.28,Card,No
CUST00712,65,Male,Standard,48.55,30,4,28.14,Card,No
CUST00713,62,Female,Premium,61.86,25,6,16.82,Mobile Wallet,No
CUST00714,18,Male,Standard,66.72,71,6,25.7,Mobile Wallet,No
CUST00715,39,Female,Basic,18.82,4,0,8.62,Bank Transfer,Yes
CUST00716,69,Male,Basic,33.07,63,5,35.75,Mobile Wallet,No
CUST00717,34,Male,Standard,62.48,22,2,16.22,Card,Yes
CUST00718,24,Female,Premium,74.08,57,4,10.02,Mobile Wallet,No
CUST00719,42,Female,Standard,41.65,54,3,13.75,Card,No
CUST00720,62,Male,Standard,51.66,4,2,17.88,Mobile Wallet,Yes
CUST00721,21,Female,Basic,34.27,65,3,22.07,Cash,No
CUST00722,53,Female,Standard,53.72,48,2,19.75,Bank Transfer,No
CUST00723,23,Male,Standard,47.48,23,7,37.38,Card,No
CUST00724,48,Male,Premium,94.88,23,5,27.99,Cash,Yes
CUST00725,36,Male,Basic,23.47,6,5,42.05,Card,No
CUST00726,61,Female,Standard,54.53,69,0,26.6,Mobile Wallet,No
CUST00727,56,Female,Standard,52.11,64,5,13.93,Bank Transfer,No
CUST00728,44,Female,Standard,38.19,71,7,19.33,Card,No
CUST00729,27,Female,Premium,76.17,5,3,11.53,Card,Yes
CUST00730,43,Male,Basic,44.39,33,1,4.85,Card,No
CUST00731,36,Female,Basic,15.0,26,4,37.21,Cash,No
CUST00732,56,Male,Standard,32.7,59,4,24.92,Mobile Wallet,No
CUST00733,20,Female,Standard,45.65,34,2,36.7,Bank Transfer,No
CUST00734,62,Female,Basic,33.27,26,1,36.55,Cash,No
CUST00735,30,Male,Standard,55.33,66,3,72.1,Bank Transfer,No
CUST00736,67,Female,Standard,52.75,20,5,13.2,Bank Transfer,No
CUST00737,45,Female,Premium,61.21,14,2,18.36,Bank Transfer,No
CUST00738,37,Male,Basic,30.0,71,2,28.68,Mobile Wallet,No
CUST00739,45,Female,Premium,75.82,8,3,24.1,Mobile Wallet,No
CUST00740,25,Male,Basic,15.0,58,1,11.65,Mobile Wallet,No
CUST00741,58,Male,Basic,29.07,1,4,9.45,Card,No
CUST00742,56,Male,Basic,29.67,31,3,66.1,Bank Transfer,No
CUST00743,18,Male,Premium,52.49,8,2,20.25,Card,No
CUST00744,20,Female,Basic,24.22,60,3,7.7,Card,Yes
CUST00745,30,Female,Standard,41.7,62,3,7.69,Mobile Wallet,No
CUST00746,45,Female,Standard,57.29,10,2,45.07,Mobile Wallet,No
CUST00747,66,Male,Premium,89.83,18,6,44.02,Bank Transfer,Yes
CUST00748,42,Female,Premium,89.37,66,3,43.91,Card,No
CUST00749,50,Female,Standard,56.44,66,6,8.28,Mobile Wallet,Yes
CUST00750,55,Female,Premium,75.89,52,4,23.56,Card,No
CUST00751,70,Female,Standard,62.69,67,2,41.83,Mobile Wallet,No
CUST00752,23,Male,Premium,58.22,9,1,3.49,Card,Yes
CUST00753,61,Male,Basic,18.62,48,5,31.85,Bank Transfer,No
CUST00754,62,Female,Basic,25.76,60,4,30.16,Mobile Wallet,No
CUST00755,49,Male,Standard,42.4,52,8,17.34,Card,No
CUST00756,62,Female,Standard,48.57,43,4,25.14,Bank Transfer,No
CUST00757,64,Female,Standard,58.12,50,2,7.89,Bank Transfer,No
CUST00758,38,Female,Standard,57.82,14,2,19.04,Card,Yes
CUST00759,33,Male,Standard,53.97,18,5,9.04,Mobile Wallet,No
CUST00760,38,Female,Standard,47.81,34,3,7.33,Bank Transfer,No
CUST00761,28,Male,Basic,48.36,41,0,32.32,Bank Transfer,No
CUST00762,54,Male,Premium,83.33,49,0,24.96,Cash,No
CUST00763,53,Female,Premium,70.0,69,5,28.22,Cash,Yes
CUST00764,52,Male,Premium,66.72,9,0,9.4,Card,No
CUST00765,36,Male,Standard,40.39,48,5,12.85,Card,No
CUST00766,37,Female,Standard,42.96,12,4,17.37,Card,Yes
CUST00767,35,Male,Premium,75.43,65,1,38.33,Mobile Wallet,No
CUST00768,64,Male,Premium,60.45,14,4,13.3,Card,No
CUST00769,58,Female,Standard,36.32,64,4,11.1,Bank Transfer,No
CUST00770,66,Female,Standard,45.15,26,5,11.15,Bank Transfer,No
CUST00771,31,Male,Standard,46.43,7,2,20.81,Mobile Wallet,No
CUST00772,32,Female,Standard,47.98,55,4,49.51,Card,No
CUST00773,48,Female,Basic,19.1,59,2,11.5,Card,No
CUST00774,18,Male,Standard,74.72,56,2,10.59,Cash,No
CUST00775,70,Male,Premium,67.73,68,4,29.49,Mobile Wallet,No
CUST00776,20,Female,Standard,44.05,30,2,24.62,Mobile Wallet,No
CUST00777,33,Male,Standard,39.02,23,2,14.92,Card,No
CUST00778,40,Female,Standard,57.63,17,1,7.49,Card,No
CUST00779,28,Female,Premium,67.79,2,3,19.71,Bank Transfer,Yes
CUST00780,29,Male,Standard,32.21,72,2,6.97,Card,No
CUST00781,27,Male,Standard,49.66,70,0,43.98,Bank Transfer,No
CUST00782,49,Female,Standard,54.65,39,6,29.54,Mobile Wallet,No
CUST00783,33,Female,Standard,49.11,48,0,9.66,Mobile Wallet,No
CUST00784,25,Female,Standard,70.29,5,2,7.43,Card,No
CUST00785,55,Female,Standard,44.8,21,1,37.49,Card,No
CUST00786,29,Male,Standard,46.97,50,3,7.13,Bank Transfer,No
CUST00787,41,Female,Standard,49.6,20,4,39.55,Card,No
CUST00788,45,Male,Basic,35.71,71,2,62.28,Bank Transfer,No
CUST00789,70,Male,Basic,27.18,27,4,20.4,,No
CUST00790,25,Female,Basic,31.49,2,1,40.53,Card,No
